# Time-averaged data for fix log
# TimeStep v_time v_gamma v_Fobs c_Fsum v_E
154310 308.62 0.0996561 -0.00226186 114730 -1.97146e-08
154320 308.64 0.0999078 -0.00227382 114730 -1.98188e-08
154330 308.66 0.0999996 -0.00227883 114730 -1.98624e-08
154340 308.68 0.0999314 -0.0022764 114730 -1.98413e-08
154350 308.7 0.0997034 -0.00226677 114730 -1.97574e-08
154360 308.72 0.0993158 -0.00224976 114730 -1.96091e-08
154370 308.74 0.0987694 -0.00222601 114730 -1.94022e-08
154380 308.76 0.098065 -0.00219409 114729 -1.91241e-08
154390 308.78 0.0972036 -0.00215535 114729 -1.87865e-08
154400 308.8 0.0961868 -0.00210999 114728 -1.83912e-08
154410 308.82 0.0950161 -0.00205752 114728 -1.7934e-08
154420 308.84 0.0936934 -0.00199841 114727 -1.74189e-08
154430 308.86 0.0922208 -0.00193217 114726 -1.68416e-08
154440 308.88 0.0906007 -0.00185892 114725 -1.62033e-08
154450 308.9 0.0888356 -0.00177809 114724 -1.54989e-08
154460 308.92 0.0869284 -0.00169185 114723 -1.47472e-08
154470 308.94 0.0848822 -0.00159964 114722 -1.39436e-08
154480 308.96 0.0827001 -0.00150072 114721 -1.30815e-08
154490 308.98 0.0803858 -0.00139562 114720 -1.21655e-08
154500 309 0.0779428 -0.00128503 114719 -1.12016e-08
154510 309.02 0.0753752 -0.00116908 114717 -1.01909e-08
154520 309.04 0.072687 -0.00104693 114716 -9.12628e-09
154530 309.06 0.0698824 -0.000920746 114715 -8.02636e-09
154540 309.08 0.0669661 -0.000788688 114714 -6.87525e-09
154550 309.1 0.0639427 -0.000653262 114713 -5.69475e-09
154560 309.12 0.060817 -0.000511728 114712 -4.46098e-09
154570 309.14 0.0575939 -0.000364542 114711 -3.17791e-09
154580 309.16 0.0542788 -0.000214807 114710 -1.8726e-09
154590 309.18 0.0508768 -5.94481e-05 114709 -5.1825e-10
154600 309.2 0.0473934 9.9179e-05 114709 8.64616e-10
154610 309.22 0.0438342 0.000261792 114708 2.28225e-09
154620 309.24 0.0402048 0.000425075 114707 3.70573e-09
154630 309.26 0.0365112 0.000594042 114707 5.17878e-09
154640 309.28 0.0327591 0.000763597 114707 6.65696e-09
154650 309.3 0.0289546 0.000937361 114706 8.17183e-09
154660 309.32 0.0251038 0.00111306 114706 9.70356e-09
154670 309.34 0.0212129 0.00129022 114706 1.1248e-08
154680 309.36 0.017288 0.00147037 114706 1.28185e-08
154690 309.38 0.0133354 0.00165053 114706 1.43892e-08
